Wavenumber,Intensity
3982,56.836323
3981.875,56.871562
3981.75,56.869101
3981.625,56.836867
3981.5,56.790571
3981.375,56.757155
3981.25,56.7591
3981.125,56.793496
3981,56.835972
3980.875,56.863544
3980.75,56.864556
3980.625,56.834264
3980.5,56.779613
3980.375,56.728426
3980.25,56.714917
3980.125,56.748282
3980,56.806551
3979.875,56.862492
3979.75,56.903589
3979.625,56.92727
3979.5,56.93437
3979.375,56.933619
3979.25,56.938679
3979.125,56.953802
3979,56.971907
3978.875,56.98868
3978.75,57.006737
3978.625,57.024117
3978.5,57.033
3978.375,57.033561
3978.25,57.03574
3978.125,57.043256
3978,57.048679
3977.875,57.047346
3977.75,57.042394
3977.625,57.03204
3977.5,57.00444
3977.375,56.947081
3977.25,56.847586
3977.125,56.687478
3977,56.460039
3976.875,56.20431
3976.75,56.001399
3976.625,55.922611
3976.5,55.985163
3976.375,56.155828
3976.25,56.372714
3976.125,56.556763
3976,56.636888
3975.875,56.597714
3975.75,56.497943
3975.625,56.423324
3975.5,56.42085
3975.375,56.484297
3975.25,56.584393
3975.125,56.688882
3975,56.758304
3974.875,56.749456
3974.75,56.642866
3974.625,56.470785
3974.5,56.313332
3974.375,56.256088
3974.25,56.332803
3974.125,56.502865
3974,56.689326
3973.875,56.835427
3973.75,56.9181
3973.625,56.922145
3973.5,56.837234
3973.375,56.687872
3973.25,56.532299
3973.125,56.407379
3973,56.295251
3972.875,56.168493
3972.75,56.054545
3972.625,56.025876
3972.5,56.128567
3972.375,56.338065
3972.25,56.584305
3972.125,56.801979
3972,56.959239
3971.875,57.057768
3971.75,57.116065
3971.625,57.149758
3971.5,57.164352
3971.375,57.16412
3971.25,57.158587
3971.125,57.155931
3971,57.157814
3970.875,57.164899
3970.75,57.178162
3970.625,57.191199
3970.5,57.192192
3970.375,57.173051
3970.25,57.115577
3970.125,56.966273
3970,56.664983
3969.875,56.234809
3969.75,55.828425
3969.625,55.638862
3969.5,55.748426
3969.375,56.075062
3969.25,56.459246
3969.125,56.782651
3969,57.007326
3968.875,57.144263
3968.75,57.21639
3968.625,57.244781
3968.5,57.24654
3968.375,57.234258
3968.25,57.217725
3968.125,57.205677
3968,57.204569
3967.875,57.216646
3967.75,57.239206
3967.625,57.2652
3967.5,57.286999
3967.375,57.301945
3967.25,57.312161
3967.125,57.318173
3967,57.317233
3966.875,57.310284
3966.75,57.304929
3966.625,57.307298
3966.5,57.315004
3966.375,57.321788
3966.25,57.324734
3966.125,57.323761
3966,57.317676
3965.875,57.302685
3965.75,57.271194
3965.625,57.214497
3965.5,57.136607
3965.375,57.066022
3965.25,57.040649
3965.125,57.073627
3965,57.140844
3964.875,57.203631
3964.75,57.235727
3964.625,57.229824
3964.5,57.196677
3964.375,57.16549
3964.25,57.168058
3964.125,57.210102
3964,57.266723
3963.875,57.312351
3963.75,57.342018
3963.625,57.35897
3963.5,57.362095
3963.375,57.354044
3963.25,57.332249
3963.125,57.246846
3963,56.993296
3962.875,56.494292
3962.75,55.798428
3962.625,55.081444
3962.5,54.544951
3962.375,54.322407
3962.25,54.4534
3962.125,54.891173
3962,55.513236
3961.875,56.155135
3961.75,56.680313
3961.625,57.034555
3961.5,57.238504
3961.375,57.341418
3961.25,57.386504
3961.125,57.404253
3961,57.41396
3960.875,57.418696
3960.75,57.40068
3960.625,57.331349
3960.5,57.199214
3960.375,57.036499
3960.25,56.911516
3960.125,56.883075
3960,56.956156
3959.875,57.084445
3959.75,57.212275
3959.625,57.309764
3959.5,57.373949
3959.375,57.406914
3959.25,57.396908
3959.125,57.319931
3959,57.167297
3958.875,56.977938
3958.75,56.834757
3958.625,56.809425
3958.5,56.905613
3958.375,57.062084
3958.25,57.208906
3958.125,57.307826
3958,57.335721
3957.875,57.253343
3957.75,57.022671
3957.625,56.66956
3957.5,56.31688
3957.375,56.127045
3957.25,56.188268
3957.125,56.453065
3957,56.787857
3956.875,57.078862
3956.75,57.285802
3956.625,57.416241
3956.5,57.484323
3956.375,57.501475
3956.25,57.479641
3956.125,57.423892
3956,57.335922
3955.875,57.238326
3955.75,57.179289
3955.625,57.193792
3955.5,57.269381
3955.375,57.364528
3955.25,57.449827
3955.125,57.516504
3955,57.558936
3954.875,57.573206
3954.75,57.568091
3954.625,57.557413
3954.5,57.543047
3954.375,57.515035
3954.25,57.453567
3954.125,57.313126
3954,57.030933
3953.875,56.601205
3953.75,56.144239
3953.625,55.858221
3953.5,55.86832
3953.375,56.131579
3953.25,56.492564
3953.125,56.81116
3953,57.033978
3952.875,57.177955
3952.75,57.283347
3952.625,57.378342
3952.5,57.465755
3952.375,57.533221
3952.25,57.57398
3952.125,57.592577
3952,57.593471
3951.875,57.577121
3951.75,57.544346
3951.625,57.486375
3951.5,57.375272
3951.375,57.191036
3951.25,56.94789
3951.125,56.634235
3951,56.109115
3950.875,55.151239
3950.75,53.727212
3950.625,52.217878
3950.5,51.271123
3950.375,51.335245
3950.25,52.327884
3950.125,53.751777
3950,55.099983
3949.875,56.12333
3949.75,56.802331
3949.625,57.201446
3949.5,57.398004
3949.375,57.462031
3949.25,57.391621
3949.125,57.071007
3949,56.388828
3948.875,55.460911
3948.75,54.674529
3948.625,54.39556
3948.5,54.585562
3948.375,54.769737
3948.25,54.475211
3948.125,53.706849
3948,52.965541
3947.875,52.789181
3947.75,53.32269
3947.625,54.303483
3947.5,55.36441
3947.375,56.272374
3947.25,56.94292
3947.125,57.369202
3947,57.59461
3946.875,57.699969
3946.75,57.754381
3946.625,57.780501
3946.5,57.780673
3946.375,57.771919
3946.25,57.773754
3946.125,57.783097
3946,57.785415
3945.875,57.779004
3945.75,57.769957
